Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
18927;85;ch:1:sloid:18927;8518927;4;Zürich Birchsteg (Abzw);Validiert;;;;;;ZBST;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;(Zug);2682963.061;1251390.085;438.9;47.40809999705815, 8.53782999452037
18926;85;ch:1:sloid:18926;8518926;6;Zürich Vorbahnhof Feld M;Validiert;;;;;;ZVBM;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Dienststation;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;(Zug);2681888.849;1248554.158;406.3;47.382730002295986, 8.523080000533232
19176;85;ch:1:sloid:19176;8519176;7;Zürich Affoltern (Abzw);Validiert;;;;;;ZAFA;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;(Zug);2679762.473;1253149.218;448.93;47.42431588580757, 8.495743516045616
19595;85;ch:1:sloid:19595;8519595;8;Zürich Wehntalerstrasse (Spw);Validiert;;;;;;ZWEH;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Spurwechsel;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;(Zug);2682776.939;1250772.578;464.5;47.4025699986244, 8.53524999533704
19604;85;ch:1:sloid:19604;8519604;8;Oberwinterthur Ost;Validiert;;;;;;OWTO;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Anschlusspunkt;;;;;ZH;Winterthur;230;Winterthur;ch:1:sboid:100001;(Zug);2699852.026;1263191.221;456.8;47.511879994126005, 8.764199995033975
19645;85;ch:1:sloid:19645;8519645;1;Baltenswil (Abzw);Validiert;;;;;;BALW;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Bassersdorf;52;Bassersdorf;ch:1:sboid:100001;(Zug);2690915.04;1254227.81;466.61;47.43256999083069, 8.643749989727388
19491;85;ch:1:sloid:19491;8519491;0;Zürich, Sternen Oerlikon (Vzw);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2683606.0;1251536.0;442.0;47.40933093556468, 8.546374670734062
19490;85;ch:1:sloid:19490;8519490;2;Zürich Oerlikon, Bf Ost (Vzw);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2683590.0;1251938.0;438.0;47.412948256206974, 8.546237880678063
19493;85;ch:1:sloid:19493;8519493;6;Zürich Wiedikon, Bf (Vzw Baum);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2682011.0;1247295.0;412.0;47.37139071276375, 8.524466720066627
19495;85;ch:1:sloid:19495;8519495;1;Zürich, Albisgüetli (Wds);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Wendeschleife;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2680801.0;1245179.0;499.0;47.3525100379059, 8.508066303486748
19478;85;ch:1:sloid:19478;8519478;7;Zürich Flughafen, Fracht (Wds);Validiert;;;;;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;Wendeschleife;;;;;ZH;Kloten;62;Kloten;ch:1:sboid:100575;(Tram);2685449.0;1256314.0;436.0;47.452063679900476, 8.571704487796554
19497;85;ch:1:sloid:19497;8519497;7;Zürich, Bellevue (Vzw West);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2683521.0;1246834.0;407.0;47.3670551131487, 8.544370786523606
19480;85;ch:1:sloid:19480;8519480;3;Zürich, Auzelg (Wds);Validiert;;;;;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;Wendeschleife;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100575;(Tram);2685338.0;1252417.0;425.0;47.41703177711752, 8.569488128014303
19501;85;ch:1:sloid:19501;8519501;6;Zürich, Frankental (Wds);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Wendeschleife;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2678740.0;1251007.0;429.0;47.40517325675433, 8.481816545507543
19515;85;ch:1:sloid:19515;8519515;6;Zürich, Löwenplatz (Vzw);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2682890.0;1247813.0;408.0;47.375939303391476, 8.536199261362995
19514;85;ch:1:sloid:19514;8519514;9;Zürich, Leutschenbach (Vzw);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2683949.0;1252087.0;429.0;47.41424257725044, 8.551022177674408
19502;85;ch:1:sloid:19502;8519502;4;Zürich, Hardplatz (Wds);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Wendeschleife;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2681340.0;1248480.0;407.0;47.38213105954411, 8.515799023343954
19518;85;ch:1:sloid:19518;8519518;0;Zürich, Milchbuck (Wds);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Wendeschleife;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2683311.0;1250307.0;475.0;47.39831557733343, 8.542237542346898
31480;85;ch:1:sloid:31480;8531480;7;Airside Center;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;3197;FZAG-zrh;Flughafen Zürich AG;CH;;Standseilbahn;CABLE_RAILWAY;CABLE_RAILWAY;CABLE_RAILWAY;ZH;Kloten;62;Kloten;ch:1:sboid:101123;SBA.64.001.1 reiner Betriebspunkt, kein öV;2684586.76459;1256352.89463;426.0;47.45252487487718, 8.560279912680974
57041;85;ch:1:sloid:57041;8557041;6;Rorbas, Bruggi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Rorbas;68;Rorbas;ch:1:sboid:100602;(neue Hst per 12.2017 aber keine Fahrplandaten);2684643.0;1266036.0;413.0;47.53959760826833, 8.562865026184248
74474;85;ch:1:sloid:74474;8574474;8;Dinhard, Grüt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Dinhard;216;Dinhard;ch:1:sboid:100602;;2700353.0;1268945.0;438.0;47.56354436763901, 8.772147480880612
74587;85;ch:1:sloid:74587;8574587;7;Zweidlen, Zweidlergraben;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Glattfelden;58;Zweidlen;ch:1:sboid:100602;;2678200.0;1268724.0;410.0;47.564569195967, 8.477771163520966
75014;85;ch:1:sloid:75014;8575014;1;Uitikon Waldegg, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Uitikon;248;Uitikon Waldegg;ch:1:sboid:100602;;2677530.0;1246660.0;620.0;47.36622226057754, 8.465034418201176
75027;85;ch:1:sloid:75027;8575027;3;Schleinikon, Wasen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Schleinikon;98;Schleinikon;ch:1:sboid:100602;;2672260.0;1261770.0;470.0;47.502711606575424, 8.39771728472013
75017;85;ch:1:sloid:75017;8575017;4;Schleinikon, Dachsleren;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Schleinikon;98;Schleinikon;ch:1:sboid:100602;;2671830.0;1261250.0;470.0;47.4980822492708, 8.391926699715775
75909;85;ch:1:sloid:75909;8575909;2;Effretikon, Vogelbuckstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Illnau-Effretikon;296;Effretikon;ch:1:sboid:100575;;2693897.0;1254504.0;511.0;47.43463509463769, 8.683328948359712
75925;85;ch:1:sloid:75925;8575925;8;Illnau, Wingert;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Illnau-Effretikon;296;Illnau;ch:1:sboid:100575;;2696139.908;1251862.836;543.3;47.41055946279287, 8.712487541835866
75930;85;ch:1:sloid:75930;8575930;8;Agasul;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Illnau-Effretikon;296;Agasul;ch:1:sboid:100575;;2698514.0;1253527.0;603.0;47.42517416496189, 8.744305651074288
75927;85;ch:1:sloid:75927;8575927;4;Illnau, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Illnau-Effretikon;296;Illnau;ch:1:sboid:100575;;2696934.902;1251650.837;516.7;47.408536404414235, 8.722973435596845
75944;85;ch:1:sloid:75944;8575944;9;Kemptthal, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Lindau;176;Kemptthal;ch:1:sboid:100575;;2695540.0;1256575.0;469.0;47.45302289961431, 8.70554815242767
75960;85;ch:1:sloid:75960;8575960;5;Mönchaltorf, Traube;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Mönchaltorf;196;Mönchaltorf;ch:1:sboid:100637;;2697006.0;1240536.0;442.0;47.3085691867478, 8.721507659363853
75957;85;ch:1:sloid:75957;8575957;1;Uster, Talacker;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Uster;198;Uster;ch:1:sboid:100637;;2696533.0;1244392.0;464.0;47.34331632348489, 8.716083622835315
75967;85;ch:1:sloid:75967;8575967;0;Hombrechtikon, Eichberg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Hombrechtikon;153;Hombrechtikon;ch:1:sboid:100637;;2700999.0;1234007.0;480.0;47.24925329771397, 8.772836022730399
75973;85;ch:1:sloid:75973;8575973;8;Stäfa, Kniebreche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Stäfa;158;Stäfa;ch:1:sboid:100637;;2697216.859;1234183.819;516.6;47.25141110921188, 8.722920827056537
75971;85;ch:1:sloid:75971;8575971;2;Feldbach, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Hombrechtikon;153;Feldbach;ch:1:sboid:100637;;2701790.0;1232893.999;426.0;47.23912233077233, 8.783031283167725
75975;85;ch:1:sloid:75975;8575975;3;Uerikon, Ritterhaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Stäfa;158;Uerikon;ch:1:sboid:100637;;2699839.0;1232403.999;414.0;47.23501338565028, 8.757159371432408
75981;85;ch:1:sloid:75981;8575981;1;Bertschikon b. G., Müselacher;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Gossau (ZH);115;Bertschikon (Gossau ZH);ch:1:sboid:100637;;2699586.0;1242158.0;515.0;47.322771620991965, 8.755981329926275
75986;85;ch:1:sloid:75986;8575986;0;Bäretswil, Bärenplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Bäretswil;111;Bäretswil;ch:1:sboid:100637;;2707141.0;1243707.0;705.0;47.33551749026221, 8.85627046675546
75987;85;ch:1:sloid:75987;8575987;8;Bäretswil, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Bäretswil;111;Bäretswil;ch:1:sboid:100637;;2706757.0;1243920.0;696.0;47.33749526866104, 8.851241379446135
76130;85;ch:1:sloid:76130;8576130;4;Volketswil, Huzlenstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Volketswil;199;Volketswil;ch:1:sboid:100575;;2693997.0;1249895.0;460.0;47.393172035320696, 8.683684929185963
76159;85;ch:1:sloid:76159;8576159;3;Bassersdorf, Schmitte;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Bassersdorf;52;Bassersdorf;ch:1:sboid:100575;;2689767.0;1255364.0;455.0;47.44294537262517, 8.628762894009471
76171;85;ch:1:sloid:76171;8576171;8;Breite b. Nürensdorf, Sternen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Nürensdorf;64;Nürensdorf;ch:1:sboid:100575;;2692085.0;1257388.0;584.0;47.460826805171095, 8.659907876518902
76181;85;ch:1:sloid:76181;8576181;7;Winterthur, Sulzer;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2696511.0;1261635.0;439.0;47.49838456164098, 8.71951728030796
76178;85;ch:1:sloid:76178;8576178;3;Winterthur, Töss;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2695289.97;1260590.814;433.5;47.48917260683024, 8.703091278453137
76176;85;ch:1:sloid:76176;8576176;7;Brütten, Harossen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Brütten;213;Brütten;ch:1:sboid:100681;;2693769.0;1258598.0;612.0;47.47147027796407, 8.682492720049838
76219;85;ch:1:sloid:76219;8576219;5;Küsnacht ZH, Himmelistrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Küsnacht (ZH);154;Küsnacht ZH;ch:1:sboid:100648;;2687222.0;1240970.0;415.0;47.31383852292503, 8.592220652229338
76206;85;ch:1:sloid:76206;8576206;2;Küsnacht ZH, Bühlstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Küsnacht (ZH);154;Küsnacht ZH;ch:1:sboid:100648;;2686243.0;1242948.0;415.0;47.33175627321875, 8.579654654577032
76198;85;ch:1:sloid:76198;8576198;1;Zürich, Höschgasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2684278.0;1245837.0;415.0;47.35799234103849, 8.55420382800568
76217;85;ch:1:sloid:76217;8576217;9;Küsnacht ZH, Ob. Heslibachstr.;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Küsnacht (ZH);154;Küsnacht ZH;ch:1:sboid:100648;;2686713.0;1241303.0;415.0;47.316900448036975, 8.585553970689686
76205;85;ch:1:sloid:76205;8576205;4;Zollikon, Goldhaldenplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zollikon;161;Zollikon;ch:1:sboid:100648;;2686076.0;1243310.0;415.0;47.335033710210425, 8.577514996767862
76221;85;ch:1:sloid:76221;8576221;1;Küsnacht ZH, Ränkestrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Küsnacht (ZH);154;Küsnacht ZH;ch:1:sboid:100648;;2687452.0;1241052.0;415.0;47.31454553320851, 8.595278167181023
76214;85;ch:1:sloid:76214;8576214;6;Itschnach, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Küsnacht (ZH);154;Küsnacht ZH;ch:1:sboid:100648;;2687962.0;1242532.0;585.0;47.32778796778659, 8.602312779924187
76240;85;ch:1:sloid:76240;8576240;1;Zürich, Meierhofplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2680070.0;1250673.0;408.0;47.402009119928636, 8.499375196394597
76215;85;ch:1:sloid:76215;8576215;3;Itschnach, Fallacher;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Küsnacht (ZH);154;Küsnacht ZH;ch:1:sboid:100648;;2688245.0;1242674.0;585.0;47.32902722051285, 8.606084103245161
76237;85;ch:1:sloid:76237;8576237;7;Otelfingen, Schule;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Otelfingen;94;Otelfingen;ch:1:sboid:100575;;2671741.995;1257303.97;449.3;47.462604065349076, 8.390123936772786
76242;85;ch:1:sloid:76242;8576242;7;Zürich, Grünwald;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2678824.0;1252366.0;408.0;47.41738518045194, 8.483168933009003
76249;85;ch:1:sloid:76249;8576249;2;Watt, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Regensdorf;96;Watt;ch:1:sboid:100575;;2678604.0;1255125.0;440.0;47.442224016136095, 8.48073941176861
76010;85;ch:1:sloid:76010;8576010;8;Hinwil, Wässeristrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Hinwil;117;Hinwil;ch:1:sboid:100637;;2704776.0;1240212.0;565.0;47.30446706384625, 8.824167813584936
76023;85;ch:1:sloid:76023;8576023;1;Grüningen, Heispel;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Grüningen;116;Grüningen;ch:1:sboid:100637;;2699143.0;1236875.0;495.0;47.27532730641136, 8.74895529671004
76015;85;ch:1:sloid:76015;8576015;7;Grüt (Gossau ZH), Lindenhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Gossau (ZH);115;Grüt (Gossau ZH);ch:1:sboid:100637;;2701863.0;1240959.0;500.0;47.311641143196475, 8.785824040058303
76012;85;ch:1:sloid:76012;8576012;4;Hinwil, Kreuzplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Hinwil;117;Hinwil;ch:1:sboid:100637;;2705466.0;1240145.0;565.0;47.303754579647055, 8.833274600214116
76033;85;ch:1:sloid:76033;8576033;0;Grüt (Gossau ZH), Grünau;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Gossau (ZH);115;Grüt (Gossau ZH);ch:1:sboid:100637;;2701457.0;1240549.0;500.0;47.30801654160078, 8.780362783404456
76001;85;ch:1:sloid:76001;8576001;7;Wetzikon ZH, Buchgrindel;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Wetzikon (ZH);121;Wetzikon ZH;ch:1:sboid:100637;;2702107.0;1242873.0;532.0;47.328816144622806, 8.789486230892388
76029;85;ch:1:sloid:76029;8576029;8;Männedorf, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Männedorf;155;Männedorf;ch:1:sboid:100637;;2694961.0;1234331.0;419.0;47.25306301539847, 8.69315579119325
76037;85;ch:1:sloid:76037;8576037;1;Grüningen, Adler;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Grüningen;116;Grüningen;ch:1:sboid:100637;;2699722.0;1237003.0;495.0;47.27639122035305, 8.756634657438298
76047;85;ch:1:sloid:76047;8576047;0;Hinwil, Friedhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Hinwil;117;Hinwil;ch:1:sboid:100637;;2706694.0;1239828.0;575.0;47.30070633571186, 8.849434420727027
76050;85;ch:1:sloid:76050;8576050;4;Rüti ZH, Jonamarkt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Rüti (ZH);118;Rüti ZH;ch:1:sboid:100637;;2706786.0;1235191.0;482.0;47.25899070173672, 8.84954816590558
76061;85;ch:1:sloid:76061;8576061;1;Stäfa, Mies;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Stäfa;158;Stäfa;ch:1:sboid:100637;;2698477.0;1232846.999;414.0;47.23920190217409, 8.739272300929366
76066;85;ch:1:sloid:76066;8576066;0;Stäfa, Grund;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Stäfa;158;Stäfa;ch:1:sboid:100637;;2697455.0;1233017.999;414.0;47.240891353202706, 8.725813617092424
76088;85;ch:1:sloid:76088;8576088;4;Männedorf, Allmendhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Männedorf;155;Männedorf;ch:1:sboid:100637;;2695064.0;1235065.0;485.0;47.2596493566858, 8.694671502204212
76094;85;ch:1:sloid:76094;8576094;2;Kempten, Kreuzackerstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Wetzikon (ZH);121;Wetzikon ZH;ch:1:sboid:100637;bis 2018: Kempten, Post;2703474.0;1243175.0;552.0;47.33131893537676, 8.807637491830976
