Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
96050;85;ch:1:sloid:96050;8596050;0;Oberdorf BL, Dorfmatt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;37;BLT;Baselland Transport;CH;;Bus;BUS;BUS;BUS;BL;Oberdorf (BL);2892;Oberdorf BL;ch:1:sboid:100019;;2623615.0;1249282.0;499.0;47.39394013209476, 7.751415071541352
96049;85;ch:1:sloid:96049;8596049;2;Weisstannen, Logs;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;138;BOS;Bus Ostschweiz;CH;;Bus;BUS;BUS;BUS;SG;Mels;3293;Weisstannen;ch:1:sboid:100111;;2743180.0;1205608.0;1051.0;46.986083314824356, 9.320869139279349
96053;85;ch:1:sloid:96053;8596053;4;Ecublens VD, Blévallaire;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;764;MBC Auto;Automobiles MBC;CH;;Bus;BUS;BUS;BUS;VD;Ecublens (VD);5635;Ecublens VD;ch:1:sboid:100566;;2533903.21836;1152393.15561;389.3;46.51956566383704, 6.577290114771214
96056;85;ch:1:sloid:96056;8596056;7;St. Silvester, Fifermoos;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;834;TPF Auto;Service d'automobiles TPF;CH;;Bus;BUS;BUS;BUS;FR;St. Silvester;2303;St. Silvester;ch:1:sboid:100633;;2583736.9831;1176478.34734;836.9;46.73929774036387, 7.225842349456568
96077;85;ch:1:sloid:96077;8596077;3;Winterthur, Schulhaus Neuhegi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2700095.0;1262198.0;458.0;47.502911417497835, 8.767201707998796
90853;85;ch:1:sloid:90853;8590853;3;Wädenswil, Baumgarten;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Wädenswil;293;Wädenswil;ch:1:sboid:100606;;2693441.0;1230722.0;505.9;47.220822327283635, 8.672328854830402
11583;85;ch:1:sloid:11583;8511583;2;Le Mont-sur-L., Chalet Enfants;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Le Mont-sur-Lausanne, Chalet des Enfants;;*;;151;TL;Transports Publics de la Région Lausannoise sa;CH;;Bus;BUS;BUS;BUS;VD;Lausanne;5586;Lausanne 25;ch:1:sboid:100122;;2541081.59458;1158366.12636;847.2;46.57396512410768, 6.6700658736639005
11589;85;ch:1:sloid:11589;8511589;9;Sévery, village;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;764;MBC Auto;Automobiles MBC;CH;;Bus;BUS;BUS;BUS;VD;Hautemorges;5656;Sévery;ch:1:sboid:100566;;2523454.96865;1158778.09737;607.6;46.57588202497068, 6.440085245637702
11597;85;ch:1:sloid:11597;8511597;2;La Tzoumaz, Ariana;Entwurf;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;7065;BCR;Bus de la commune de Riddes;CH;;Bus;BUS;BUS;BUS;VS;Riddes;6139;La Tzoumaz;ch:1:sboid:101198;;2584787.11;1110150.204;1477.9;46.14266450266837, 7.241772349298694
11598;85;ch:1:sloid:11598;8511598;0;La Tzoumaz, Prés Laurent;Entwurf;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;7065;BCR;Bus de la commune de Riddes;CH;;Bus;BUS;BUS;BUS;VS;Riddes;6139;La Tzoumaz;ch:1:sboid:101198;;2585202.8;1109817.518;1490.5;46.13968112386766, 7.247162449955985
70751;85;ch:1:sloid:70751;8570751;3;Savièse, Mossévron;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Savièse;6265;Savièse;ch:1:sboid:100602;;2593568.39059;1124119.04261;1197.2;46.268464365463174, 7.355218596028162
80842;85;ch:1:sloid:80842;8580842;8;Rümikon AG, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;AG;Zurzach;4324;Rümikon AG;ch:1:sboid:100602;;2670448.3302;1268740.96869;346.3;47.56559916149294, 8.374777220354295
11454;85;ch:1:sloid:11454;8511454;6;Verbier, Route du Golf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;835;TMR Auto;Service d'automobiles TMR;CH;;Bus;BUS;BUS;BUS;VS;Val de Bagnes;6037;Verbier;ch:1:sboid:100634;;2584135.11932;1106228.27203;1666.0;46.107369609198535, 7.233468237040694
11617;85;ch:1:sloid:11617;8511617;8;Genève, Chausse-Coq;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;881;TPG;Transports Publics Genevois;CH;;Bus;BUS;BUS;BUS;GE;Genève;6621;Genève;ch:1:sboid:100680;;2500405.15442;1117278.70586;388.1;46.199579551799765, 6.148356704271507
11618;85;ch:1:sloid:11618;8511618;6;Genève, Saint-Léger;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;881;TPG;Transports Publics Genevois;CH;;Bus;BUS;BUS;BUS;GE;Genève;6621;Genève;ch:1:sboid:100680;;2500336.49538;1117151.46398;385.9;46.19842491521299, 6.147494526162898
92935;85;ch:1:sloid:92935;8592935;6;Genève-Aéroport, gare-Arena;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;881;TPG;Transports Publics Genevois;CH;;Bus;BUS;BUS;BUS;GE;Le Grand-Saconnex;6623;Le Grand-Saconnex;ch:1:sboid:100680;;2497678.0;1121064.0;423.0;46.233216139967304, 6.112201804197311
11629;85;ch:1:sloid:11629;8511629;3;St-Maurice, En Savary;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Saint-Maurice;6217;St-Maurice;ch:1:sboid:100602;;2566621.69454;1116333.65327;438.2;46.19763001002906, 7.006250007095644
9578;85;ch:1:sloid:9578;8509578;6;Sembrancher, Champlong;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;835;TMR Auto;Service d'automobiles TMR;CH;;Bus;BUS;BUS;BUS;VS;Sembrancher;6035;La Garde (Sembrancher);ch:1:sboid:100634;;2577774.88209;1102293.56276;804.1;46.07179467547016, 7.151399662892016
3994;85;ch:1:sloid:3994;8503994;1;Kaltbrunn, Freigaden;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;SG;Kaltbrunn;3313;Kaltbrunn;ch:1:sboid:100602;;2721449.00065;1231875.00112;672.0;47.22663643101736, 9.042338290469116
10506;85;ch:1:sloid:10506;8510506;4;Pratteln, Steinhölzli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;811;AAGL;Autobus AG Liestal;CH;;Bus;BUS;BUS;BUS;BL;Pratteln;2831;Pratteln;ch:1:sboid:100610;;2619755.17113;1264517.25056;270.7;47.53109208073772, 7.700963187754549
11633;85;ch:1:sloid:11633;8511633;5;Cottens VD, village;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;764;MBC Auto;Automobiles MBC;CH;;Bus;BUS;BUS;BUS;VD;Hautemorges;5656;Cottens VD;ch:1:sboid:100566;;2524538.26152;1158432.61548;578.1;46.57289780951798, 6.454272279340739
77302;85;ch:1:sloid:77302;8577302;8;Grosswangen, Ed.-Huberstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;819;ARAG;Automobil Rottal AG;CH;;Bus;BUS;BUS;BUS;LU;Grosswangen;1086;Grosswangen;ch:1:sboid:100618;;2646603.0;1220261.999;539.0;47.13170274235546, 8.052884628456692
78899;85;ch:1:sloid:78899;8578899;2;Ernen, Aragon;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Ernen;6056;Ernen;ch:1:sboid:100602;;2654054.47561;1138601.23738;1160.4;46.39659842829808, 8.141459234880505
78898;85;ch:1:sloid:78898;8578898;4;Ausserbinn, Hubel;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Ernen;6056;Ausserbinn;ch:1:sboid:100602;;2654795.14117;1136396.99354;1296.3;46.37671062486598, 8.150828861465197
6589;85;ch:1:sloid:6589;8506589;6;Oberuzwil, Evangelische Kirche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;SG;Oberuzwil;3407;Oberuzwil;ch:1:sboid:100602;;2726806.74359;1254703.42242;587.1;47.43090995840966, 9.119522881108445
11654;85;ch:1:sloid:11654;8511654;1;Wilderswil, Eichelti;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Wilderswil;594;Wilderswil;ch:1:sboid:100602;;2633678.46987;1168983.32;578.7;46.67123001004767, 7.878750007861116
92310;85;ch:1:sloid:92310;8592310;2;Adelboden, Gilbach des Alpes;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;813;AFA;AFA Bus AG;CH;;Bus;BUS;BUS;BUS;BE;Adelboden;561;Adelboden;ch:1:sboid:100612;;2607708.0;1147575.0;1433.0;46.479453179071314, 7.539012195650221
11662;85;ch:1:sloid:11662;8511662;4;Malters, Stegmättli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Malters, Stegmättli;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;LU;Malters;1062;Malters;ch:1:sboid:100602;;2658634.39772;1210404.46959;478.4;47.04208325421956, 8.210179505751702
78852;85;ch:1:sloid:78852;8578852;1;Loderio, Nucleo;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;862;ABl;Autolinee Bleniesi;CH;;Bus;BUS;BUS;BUS;TI;Biasca;5281;Biasca;ch:1:sboid:100661;;2718017.0;1138061.0;353.0;46.3835375602369, 8.972809893181353
9964;85;ch:1:sloid:9964;8509964;8;Wangs, Rathaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;138;BOS;Bus Ostschweiz;CH;;Bus;BUS;BUS;BUS;SG;Vilters-Wangs;3297;Wangs;ch:1:sboid:100111;;2751443.0;1210845.0;501.0;47.03134075851887, 9.431197033066944
11670;85;ch:1:sloid:11670;8511670;7;Bonfol, Place Louis-Chevrolet;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;JU;Basse-Vendline;6812;Bonfol;ch:1:sboid:100602;;2578335.23095;1258529.85131;431.8;47.47717762291356, 7.151214750053023
11672;85;ch:1:sloid:11672;8511672;3;Gland, Lavasson;Validiert;Bedarfshaltestelle;Arrêt sur demande;ON_REQUEST;Fermata facoltativa;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VD;Gland;5721;Gland;ch:1:sboid:100602;;2510385.04634;1142131.09586;414.6;46.42452216858492, 6.27283885335092
11681;85;ch:1:sloid:11681;8511681;4;Vercorin, Rte d'Anniviers;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Vercorin, Rte d'Anniviers;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Chalais;6232;Vercorin;ch:1:sboid:100602;;2607311.59653;1122544.18205;1317.5;46.254290009969566, 7.533460007600494
8270;85;ch:1:sloid:8270;8508270;1;Lessoc, gare;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;834;TPF Auto;Service d'automobiles TPF;CH;;Bus;BUS;BUS;BUS;FR;Haut-Intyamon;2121;Lessoc;ch:1:sboid:100633;;2570374.46739;1150755.62016;778.1;46.50744915305854, 7.0526633978809885
82127;85;ch:1:sloid:82127;8582127;2;Porrentruy, Vauches/Perche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;JU;Porrentruy;6800;Porrentruy;ch:1:sboid:100602;;2573127.46966;1251738.43792;429.9;47.41590298861178, 7.082538956870642
11596;85;ch:1:sloid:11596;8511596;4;Château-d'Hauteville, gare;Validiert;Bedarfshaltestelle;Arrêt sur demande;ON_REQUEST;Fermata facoltativa;Château-d'Hauteville, gare;;*;;42;MVR-cev;Montreux-Vevey-Riviera (cev);CH;;Bus;BUS;BUS;BUS;VD;Blonay - Saint-Légier;5892;St-Légier-La Chiésaz;ch:1:sboid:100023;;2555853.0;1146525.0;502.5;46.468590904460854, 6.863880601575637
75767;85;ch:1:sloid:75767;8575767;4;Serpiano, Ostello Alpino;Validiert;Haltestelle ausser Betrieb;Arrêt hors service;OUT_OF_ORDER;Fermata fuori servizio;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;TI;Mendrisio;5254;Meride;ch:1:sboid:100602;;2715568.00069;1085394.00106;638.0;45.91028117232904, 8.927985233483058
76225;85;ch:1:sloid:76225;8576225;2;Waltikon, Station;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zumikon;160;Zumikon;ch:1:sboid:100648;;2689148.0;1243475.0;651.0;47.33610944260962, 8.618188051430698
78554;85;ch:1:sloid:78554;8578554;3;Wattwil, Bahnhof West;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;772;BRER;Busbetrieb Rapperswil-Eschenbach-Rüti ZH;CH;;Bus;BUS;BUS;BUS;SG;Wattwil;3379;Wattwil;ch:1:sboid:100574;;2724570.0;1239985.0;618.0;47.298984915898565, 9.085786637984988
71689;85;ch:1:sloid:71689;8571689;4;Guggisberg, Hirschmatt Fall;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Guggisberg;852;Guggisberg;ch:1:sboid:100602;;2590269.00056;1177936.00114;848.0;46.75253811388314, 7.311279259607357
74074;85;ch:1:sloid:74074;8574074;6;Speicher, Reutenen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;SPRE;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;AR;Speicher;3023;Speicher;ch:1:sboid:100602;;2751313.07957;1252833.28852;919.7;47.40891675543649, 9.443605039157772
79352;85;ch:1:sloid:79352;8579352;1;Selkingen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Goms;6077;Selkingen;ch:1:sboid:100602;;2659623.45205;1145028.88892;1318.1;46.45394474212194, 8.21468890541529
75350;85;ch:1:sloid:75350;8575350;9;Carnago, Paese;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;TI;Origlio;5208;Origlio;ch:1:sboid:100602;;2716911.93665;1101257.0953;440.6;46.052719480124466, 8.949236655463459
75181;85;ch:1:sloid:75181;8575181;8;Carasso;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;TI;Bellinzona;5002;Bellinzona;ch:1:sboid:100602;;2721687.54609;1118101.86904;233.3;46.20337316816896, 9.015298793003963
77880;85;ch:1:sloid:77880;8577880;3;Sangernboden, Moosvorsass;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Guggisberg;852;Sangernboden;ch:1:sboid:100602;;2592474.00056;1173855.00114;962.0;46.7158565255277, 7.340205359127774
80004;85;ch:1:sloid:80004;8580004;5;Meikirch, Abzw. Weissenstein;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Meikirch;307;Meikirch;ch:1:sboid:100602;;2596111.00056;1205413.00115;634.0;46.99976160030841, 7.387498826652578
71376;85;ch:1:sloid:71376;8571376;8;Meikirch, Abzw. Aetzikofen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Meikirch;307;Meikirch;ch:1:sboid:100602;;2595766.00056;1206069.00115;642.0;47.00566022416277, 7.382956523824876
71908;85;ch:1:sloid:71908;8571908;8;Lignières, Les Sassels;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;NE;Lignières;6456;Lignières;ch:1:sboid:100602;;2570894.00053;1213648.00116;756.0;47.073204457228705, 7.055417122995293
75471;85;ch:1:sloid:75471;8575471;3;Rosshäusern, Zilacher;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Mühleberg;668;Rosshäusern;ch:1:sboid:100602;;2587888.00055;1198427.00115;598.0;46.93682152138026, 7.2795701336252465
71206;85;ch:1:sloid:71206;8571206;7;Port, Friedhof Hueb;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Port;745;Port;ch:1:sboid:100602;;2585142.00054;1218610.00116;447.0;47.1183117348228, 7.242842917104322
7738;85;ch:1:sloid:7738;8507738;8;Oberbütschel, Bernstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Rüeggisberg;880;Oberbütschel;ch:1:sboid:100602;;2602157.00057;1187467.00114;916.0;46.8383419923729, 7.466909655615573
71399;85;ch:1:sloid:71399;8571399;0;Englisberg, Kühlewil;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Wald (BE);888;Englisberg;ch:1:sboid:100602;;2601533.00056;1194409.00114;788.0;46.900788960582744, 7.458752143603655
88703;85;ch:1:sloid:88703;8588703;4;Belp, Bützacker;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Belp;861;Belp;ch:1:sboid:100626;;2606094.0;1193233.0;516.0;46.890184843117694, 7.518594329862966
88267;85;ch:1:sloid:88267;8588267;0;Belp, Schützen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Belp;861;Belp;ch:1:sboid:100626;;2604583.0;1193614.0;517.0;46.89362401513962, 7.498771920084852
88269;85;ch:1:sloid:88269;8588269;6;Belp, Neumatt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Belp;861;Belp;ch:1:sboid:100626;;2604608.0;1194192.0;519.0;46.898823100170816, 7.499105730090307
2907;85;ch:1:sloid:2907;8502907;4;Münsingen, Trimsteinstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Münsingen;616;Münsingen;ch:1:sboid:100626;;2609798.0;1192487.0;590.0;46.883430478391716, 7.567179400967802
2909;85;ch:1:sloid:2909;8502909;0;Trimstein, Eichi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Münsingen;616;Trimstein;ch:1:sboid:100626;;2610365.0;1194014.0;617.0;46.89715768123883, 7.574652710030235
10745;85;ch:1:sloid:10745;8510745;8;Münsingen, Dorfplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Münsingen, Dorfplatz;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Münsingen;616;Münsingen;ch:1:sboid:100626;;2609472.0;1191546.0;542.0;46.87497062483882, 7.562883005086763
71744;85;ch:1:sloid:71744;8571744;7;Enggistein, Filzfabrik;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Worb;627;Enggistein;ch:1:sboid:100602;;2611510.00057;1197524.00114;677.0;46.92871215930283, 7.58976668873486
74599;85;ch:1:sloid:74599;8574599;2;Versam, Egschi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Safiental;3672;Versam;ch:1:sboid:100602;;2745311.00069;1177833.00109;1252.0;46.73584924751434, 9.340024194347588
7982;85;ch:1:sloid:7982;8507982;2;Bern, Oberbottigen Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Bern;351;Bern;ch:1:sboid:100626;;2593221.0;1198272.0;592.0;46.93550373574165, 7.349608750376622
82205;85;ch:1:sloid:82205;8582205;6;Scuol, via dals Bogns;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Scuol;3762;Scuol;ch:1:sboid:100602;(Bus) ohne Fahrplandaten 2016 [beibehalten];2818472.00074;1186803.00107;1216.0;46.79652280414376, 10.300908554457921
90143;85;ch:1:sloid:90143;8590143;9;Aarau, General-Guisan-Strasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;840;BBA;Busbetrieb Aarau;CH;;Bus;BUS;BUS;BUS;AG;Aarau;4001;Aarau;ch:1:sboid:100639;;2646580.0;1247690.0;405.0;47.378399567708975, 8.055421064657702
57066;85;ch:1:sloid:57066;8557066;3;Martigny, Grandes Maresches;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;713;BUM;Bus urbain de Martigny;CH;;Bus;BUS;BUS;BUS;VS;Martigny;6136;Martigny;ch:1:sboid:100515;;2572616.75014;1106405.55329;461.7;46.10859348442752, 7.084493625827811
57067;85;ch:1:sloid:57067;8557067;1;Martigny, Bonnes Luites;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;713;BUM;Bus urbain de Martigny;CH;;Bus;BUS;BUS;BUS;VS;Martigny;6136;Martigny;ch:1:sboid:100515;;2572380.35804;1106401.82714;463.6;46.10855029309541, 7.081436578909081
57068;85;ch:1:sloid:57068;8557068;9;Martigny, Prés Aubert;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;713;BUM;Bus urbain de Martigny;CH;;Bus;BUS;BUS;BUS;VS;Martigny;6136;Martigny;ch:1:sboid:100515;;2572029.45536;1106206.69287;465.2;46.10678046408705, 7.0769100222420285
80187;85;ch:1:sloid:80187;8580187;8;Li Curt, Annunziata;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Poschiavo;3561;Li Curt;ch:1:sboid:100602;;2802664.87689;1131729.61756;979.2;46.30638620466969, 10.069783787130996
74797;85;ch:1:sloid:74797;8574797;2;S. Carlo GR, Mulino Aino;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;GR;Poschiavo;3561;S. Carlo (Poschiavo);ch:1:sboid:100602;;2801877.09045;1135202.55623;1065.0;46.33784739935688, 10.061070631079007
95916;85;ch:1:sloid:95916;8595916;3;Langendorf, Bellacherstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;883;BSU;Busbetrieb Solothurn und Umgebung;CH;;Bus;BUS;BUS;BUS;SO;Langendorf;2550;Langendorf;ch:1:sboid:100682;;2605686.59295;1229451.97203;462.3;47.21597736825973, 7.513697883453872
11538;85;ch:1:sloid:11538;8511538;6;Luzern Tiefbahnhof Gleisende;Validiert;;;;;;LZTE;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Gleisende;;;;;LU;Luzern;1061;Luzern;ch:1:sboid:100001;;2666298.4973;1210977.6377;422.004;47.04651670542602, 8.311104612382909
3217;85;ch:1:sloid:3217;8503217;7;Bellevue GE, mairie;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;881;TPG;Transports Publics Genevois;CH;;Bus;BUS;BUS;BUS;GE;Bellevue;6606;Bellevue;ch:1:sboid:100680;;2500963.54467;1123354.27296;376.8;46.25430813533433, 6.154299302197174
